"JSON_parentId","geometry_type","properties_level_id","properties_location_type","properties_parent_station","properties_platform_code","properties_stop_code","properties_stop_desc","properties_stop_id","properties_stop_name","properties_stop_timezone","properties_stop_url","properties_wheelchair_boarding","properties_zone_id","type"
"stops.geometry_fd0406966572fb39000d2982759908ae","Point","","0","","A","","","U3Z1P","Břetislavka","","","0","P","Feature"
"stops.geometry_a77758a7084b415049b1f4f26356d0f2","Point","","0","","B","","","U3Z2","Břetislavka","","","0","B","Feature"
"stops.geometry_bbc9baa896607bba2ff36eaca0689a8e","Point","","0","","B","","","U3Z2P","Břetislavka","","","0","P","Feature"
"stops.geometry_d82708284bc96255994fd13b34977ded","Point","","0","","B","","","U4000Z2","Kbelský pivovar","","","0","B","Feature"
"stops.geometry_1a439328b9452fcb43a2416c6b19bcea","Point","","0","","B","","","U4000Z2P","Kbelský pivovar","","","0","P","Feature"
"stops.geometry_c27c8ccd21b9ecbfd78048bb73f35a98","Point","","0","","C","","","U4000Z3P","Kbelský pivovar","","","0","P","Feature"
"stops.geometry_c2b1801e049c37806ad7c637889aefae","Point","","0","","A","","","U4001Z1","Mutějovice,Perun","","","0","8","Feature"
"stops.geometry_5062327f4cec16b4dd1da065b871f565","Point","","0","","B","","","U4001Z2","Mutějovice,Perun","","","0","8","Feature"
"stops.geometry_1417dc028dbe184770311d00a267e627","Point","","0","","A","","","U4002Z1","Mutějovice,Lhota p.Džbánem,hřbitov","","","0","8","Feature"
"stops.geometry_00326ee11fff54e03497ba41373e82f9","Point","","0","","B","","","U4002Z2","Mutějovice,Lhota p.Džbánem,hřbitov","","","0","8","Feature"
"stops.geometry_3cab8efe1d58b190dbc4b310b9331835","Point","","0","","A","","","U4003Z1","Mutějovice,Lhota p.Džbánem","","","0","8","Feature"
"stops.geometry_e522bce82479fb68d9d2daaa0ca42e5a","Point","","0","","A","","","U4006Z1","Kroučová,křiž.","","","0","7","Feature"
"stops.geometry_352ce7deec483eb9ff7b47f895d06605","Point","","0","","B","","","U4006Z2","Kroučová,křiž.","","","0","7","Feature"
"stops.geometry_77e8a46c47e2d478f1ac8fb70317c2b6","Point","","0","","A","","","U4007Z1","Kroučová","","","0","7","Feature"
"stops.geometry_2b943a564c45b3f67f48ca11f9ebeb3c","Point","","0","","B","","","U4007Z2","Kroučová","","","0","7","Feature"
"stops.geometry_8c52dae1e64f3135905d52690a62f48c","Point","","0","","A","","","U4008Z1","Kroučová,ObÚ","","","0","7","Feature"
"stops.geometry_3628ac7a3ae8adbb64ea677236b9ebd0","Point","","0","","B","","","U4008Z2","Kroučová,ObÚ","","","0","7","Feature"
"stops.geometry_29afd581242aa010651a0c77e00d114e","Point","","0","","A","","","U4009Z1","Pochvalov","","","0","7","Feature"
"stops.geometry_c42e6b83d36d57f0bd86e1c4f0df6184","Point","","0","","B","","","U4009Z2","Pochvalov","","","0","7","Feature"
"stops.geometry_be37378c3078a9be024160186d49d8da","Point","U400L1","3","U400S1","","","","U400N1","","","","0","","Feature"
"stops.geometry_e0d22c79673c5f5ecb54545a45918c99","Point","U400L1","3","U400S1","","","","U400N10","","","","0","","Feature"
"stops.geometry_8df3a3a6d1df39e0de5b663a33ae1b6c","Point","U400L1","3","U400S1","","","","U400N11","","","","0","","Feature"
"stops.geometry_ae522d901969081fd96a7595db63ce0a","Point","U400L1","3","U400S1","","","","U400N12","","","","0","","Feature"
"stops.geometry_f34d61e0c2684cf69e8f564e909f8240","Point","U400L2","3","U400S1","","","","U400N13","","","","1","","Feature"
"stops.geometry_943fafd982cca9a502a6586ea9269496","Point","U400L2","3","U400S1","","","","U400N14","","","","0","","Feature"
"stops.geometry_7e9f5248feeb7a683bc6f491a728a772","Point","U400L2","3","U400S1","","","","U400N15","","","","0","","Feature"
"stops.geometry_212262a2be53507c8cc3a1c53d17e9fa","Point","U400L2","3","U400S1","","","","U400N16","","","","1","","Feature"
"stops.geometry_02c1275e688b233a63cfab2b73966ef4","Point","U400L3","3","U400S1","","","","U400N17","","","","0","","Feature"
"stops.geometry_e6800af92dfbd693842ea310436d5278","Point","U400L3","3","U400S1","","","","U400N18","","","","0","","Feature"
"stops.geometry_106914e539c3980cb3c381cacb638a86","Point","U400L3","3","U400S1","","","","U400N19","","","","0","","Feature"
"stops.geometry_946c42acc8f02ff07c45c49aa9a4aa7f","Point","U400L1","3","U400S1","","","","U400N2","","","","0","","Feature"
"stops.geometry_09db125bef05b2bd9e63df03b811d3d7","Point","U400L4","3","U400S1","","","","U400N20","","","","0","","Feature"
"stops.geometry_b69379a335e1e457d183de340c75c9a1","Point","U400L1","3","U400S1","","","","U400N21","","","","0","","Feature"
"stops.geometry_c3b3c027402a500693a6a27adbc0a56c","Point","U400L3","3","U400S1","","","","U400N22","","","","0","","Feature"
"stops.geometry_e98d3ea190a78bbf8b6608ae69fa098a","Point","U400L3","3","U400S1","","","","U400N23","","","","0","","Feature"
"stops.geometry_2012fbb269134988a7382288d3932b39","Point","U400L4","3","U400S1","","","","U400N24","","","","0","","Feature"
"stops.geometry_51dad3d235ba76d80b8de67c6648f33e","Point","U400L4","3","U400S1","","","","U400N25","","","","1","","Feature"
"stops.geometry_9398b24c25b248d0934e1b70c66e4069","Point","U400L1","3","U400S1","","","","U400N26","","","","0","","Feature"
"stops.geometry_a988ddfde2076b7432d8eeb1bb6dcfbf","Point","U400L1","3","U400S1","","","","U400N3","","","","0","","Feature"
"stops.geometry_0280a55ff151b5c345acfd97d3326353","Point","U400L1","3","U400S1","","","","U400N4","","","","0","","Feature"
"stops.geometry_e055820b38c9cc9679d11bef9061ceb7","Point","U400L1","3","U400S1","","","","U400N5","","","","0","","Feature"
"stops.geometry_1b3ba2ec3c7cf3715819739d6f88d895","Point","U400L1","3","U400S1","","","","U400N6","","","","0","","Feature"
"stops.geometry_965e987fd852e12d5169eaa268d8420c","Point","U400L1","3","U400S1","","","","U400N7","","","","0","","Feature"
"stops.geometry_5d1f5b916c285cd2d787d3419a34e4c7","Point","U400L1","3","U400S1","","","","U400N8","","","","0","","Feature"
"stops.geometry_e71b6a6e719c2a19065c4f83d1d30f27","Point","U400L1","3","U400S1","","","","U400N9","","","","0","","Feature"
"stops.geometry_0847da222929187dba5961d22cc33320","Point","","1","","","","","U400S1","Muzeum","","","1","P","Feature"
"stops.geometry_a688eb8d3e32e4ee564042060351c5bb","Point","U400L0","2","U400S1","","","","U400S1E1","E1","","","0","","Feature"
"stops.geometry_8f955595bc45b97ce817b1755c6905b6","Point","U400L0","2","U400S1","","","","U400S1E108","E8 linka A, E8 line A","","","1","","Feature"
"stops.geometry_1ac9175e40a61e0d0d7973afc4e443ed","Point","U400L0","2","U400S1","","","","U400S1E2","E2","","","0","","Feature"
"stops.geometry_4a25840b1945093fdf6453fb07ac4c92","Point","U400L0","2","U400S1","","","","U400S1E3","E3","","","0","","Feature"
"stops.geometry_a9b29175c0d43170a5782c76d15abe9b","Point","U400L0","2","U400S1","","","","U400S1E308","E8 linka C, E8 line C","","","1","","Feature"
"stops.geometry_2ed67e7987fd53b3584336cd846c9fed","Point","U400L0","2","U400S1","","","","U400S1E4","E4","","","0","","Feature"
"stops.geometry_34d660c388319b182540b9f925a28e5f","Point","U400L0","2","U400S1","","","","U400S1E5","E5","","","0","","Feature"
"stops.geometry_3c503b60be18bea120dede4e9807517e","Point","U400L0","2","U400S1","","","","U400S1E6","E6","","","0","","Feature"
"stops.geometry_81b0f6f8104da645759a1d5637cec1df","Point","U400L0","2","U400S1","","","","U400S1E7","E7","","","0","","Feature"
"stops.geometry_6e18299fd55a332d2e2739851d4c9dbe","Point","U400L4","0","U400S1","1","","","U400Z101P","Muzeum","","","1","P","Feature"
"stops.geometry_e32045d7535df7043402171b2e253be8","Point","U400L4","0","U400S1","2","","","U400Z102P","Muzeum","","","1","P","Feature"
"stops.geometry_720685d703da14a3605c34326d696877","Point","U400L2","0","U400S1","1","","","U400Z121P","Muzeum","","","1","P","Feature"
"stops.geometry_9ac56f4a0995c6e3cab132b0de9e8203","Point","U400L2","0","U400S1","2","","","U400Z122P","Muzeum","","","1","P","Feature"
"stops.geometry_7ab03c66cb3f08981811021cdea46b2d","Point","","0","","A","","","U400Z1P","Muzeum","","","2","P","Feature"
"stops.geometry_a4bd8ec9182c912deb3517bbdfbd8bad","Point","","0","","B","","","U400Z2P","Muzeum","","","1","P","Feature"
"stops.geometry_8e71874ebe41e808fac3926c53244a1c","Point","","0","","C","","","U400Z3P","Muzeum","","","0","P","Feature"
"stops.geometry_99fdbd83d12aa9b93c1282bfe0030b05","Point","","0","","A","","","U4010Z1","Smilovice","","","0","7","Feature"
"stops.geometry_878cdafe1ed216b5a8cea1a3845923b6","Point","","0","","B","","","U4010Z2","Smilovice","","","0","7","Feature"
"stops.geometry_007944075d13cc6d815f66ea1286967d","Point","","0","","B","","","U4011Z2","Kozojedy","","","0","7","Feature"
"stops.geometry_bcfcc64a23f81fdbc5e498131d72ce92","Point","","0","","A","","","U4012Z1","Vinařice","","","0","7","Feature"
"stops.geometry_db05388ce77ce472b13aaba6931244e0","Point","","0","","B","","","U4012Z2","Vinařice","","","0","7","Feature"
"stops.geometry_468fc329b3c947b14240dc2666e1f89a","Point","","0","","A","","","U4013Z1","Nové Strašecí,rozc.Třtice","","","0","6","Feature"
"stops.geometry_1865698a727f019b6cf0f34f89157c3e","Point","","0","","B","","","U4013Z2","Nové Strašecí,rozc.Třtice","","","0","6","Feature"
"stops.geometry_b4c7a214cb5bf1fa31e30643e620d6af","Point","","0","","A","","","U4014Z1","Tuchlovice,Srby","","","0","4","Feature"
"stops.geometry_197f23940714c2b3921f7823cf62b26b","Point","","0","","B","","","U4014Z2","Tuchlovice,Srby","","","0","4","Feature"
"stops.geometry_61ac4e5b1dce5a1486688795794d1d66","Point","","0","","A","","","U4015Z1","Kamenné Žehrovice,Vaňkovka","","","0","4","Feature"
"stops.geometry_d7a66a5c5565f4a818d562e8693af71b","Point","","0","","B","","","U4015Z2","Kamenné Žehrovice,Vaňkovka","","","0","4","Feature"
"stops.geometry_e964dab7e364f4e12b3f4f062bf411c4","Point","","0","","A","","","U4016Z1","Velká Buková","","","0","6","Feature"
"stops.geometry_6419a168c64698af4712194dd3ed611a","Point","","0","","A","","","U4017Z1","Velká Buková,Malá Buková,odb.","","","0","6","Feature"
"stops.geometry_3628ecf8ae01474ed0cc1e788f580711","Point","","0","","B","","","U4017Z2","Velká Buková,Malá Buková,odb.","","","0","6","Feature"
"stops.geometry_9907fedeb330921303c09135840f88ff","Point","","0","","A","","","U4018Z1","Velká Buková,Kalubice,rozc.","","","0","6","Feature"
"stops.geometry_4f21e05553ab5e7393ada8c32b0bbdf7","Point","","0","","B","","","U4018Z2","Velká Buková,Kalubice,rozc.","","","0","6","Feature"
"stops.geometry_95ab9c64d32beb7d3aec7682b301964a","Point","","0","","A","","","U4019Z1","Městečko,Pařeziny","","","0","6","Feature"
"stops.geometry_0b18b5eca6cfb0c0901878f552b753b1","Point","","0","","B","","","U4019Z2","Městečko,Pařeziny","","","0","6","Feature"
"stops.geometry_8a66d3fc898beb42782b8110c7236a3d","Point","","0","","A","","","U401Z1P","Myslíkova","","","1","P","Feature"
"stops.geometry_6ac42340ca5f72639f9d5dfda582d61c","Point","","0","","B","","","U401Z2P","Myslíkova","","","1","P","Feature"
"stops.geometry_4f85a7080ccf1d52f7b5f2317d28a7dd","Point","","0","","A","","","U4020Z1","Městečko,Požáry","","","0","6","Feature"
"stops.geometry_6e75b760ca841c02681edb71c9519b57","Point","","0","","B","","","U4020Z2","Městečko,Požáry","","","0","6","Feature"
"stops.geometry_22c9d1066309822d5167d92f9356df22","Point","","0","","A","","","U4021Z1","Křivoklát,Amalín","","","0","6","Feature"
"stops.geometry_88a3d1ab52abae2b0f523f7291f441d1","Point","","0","","A","","","U4022Z1","Branov","","","0","6","Feature"
"stops.geometry_96cd2d03318db0a1c00b97655a322f8e","Point","","0","","B","","","U4023Z2","Branov,pod ohradou","","","0","6","Feature"
"stops.geometry_09ee3361570f3bb591215faf7647fda7","Point","","0","","A","","","U4024Z1","Branov,háj.","","","0","6","Feature"
"stops.geometry_ce2d57525e59aa40576021615536a839","Point","","0","","B","","","U4024Z2","Branov,háj.","","","0","6","Feature"
"stops.geometry_dd06f9d1179808c6b485eb3c386f0f39","Point","","0","","A","","","U4025Z1","Karlova Ves,hřbitov","","","0","6","Feature"
"stops.geometry_13b6689df85aae8b1a168c93772aee8d","Point","","0","","B","","","U4025Z2","Karlova Ves,hřbitov","","","0","6","Feature"
"stops.geometry_49657302de9f5b1ccea1c643decd0ec3","Point","","0","","A","","","U4026Z1","Karlova Ves","","","0","6","Feature"
"stops.geometry_c8d2701d8d48ef2635f4ee5da6430164","Point","","0","","B","","","U4026Z2","Karlova Ves","","","0","6","Feature"
"stops.geometry_686fae0de549990e3111cbc5aba04e57","Point","","0","","A","","","U4027Z1","Roztoky,Chaloupky","","","0","6","Feature"
"stops.geometry_0d2374c8479a8e91c92c54c805cd6781","Point","","0","","C","","","U4028Z3","Roztoky,most","","","0","6","Feature"
"stops.geometry_ac02153c1de1f82d9b7967c5447ce219","Point","","0","","D","","","U4028Z4","Roztoky,most","","","0","6","Feature"
"stops.geometry_5d76906f8473800727b025464c2b2db4","Point","","0","","A","","","U4029Z1","Roztoky,U Eremita","","","0","6","Feature"
"stops.geometry_2007101f6bd9aad581d0873657aacbb5","Point","","0","","B","","","U4029Z2","Roztoky,U Eremita","","","0","6","Feature"
"stops.geometry_25fe9d65d9a4f63461bc9b11e72d1811","Point","","0","","A","","","U402Z1","Na Blanici","","","0","B","Feature"
"stops.geometry_28024793df25eac138f16f8bb047c8e0","Point","","0","","A","","","U402Z1P","Na Blanici","","","0","P","Feature"
"stops.geometry_5a0b5b942e1da62daf4ab2e2886c299d","Point","","0","","B","","","U402Z2","Na Blanici","","","0","B","Feature"
"stops.geometry_d5a50675a082a1a5bd79ec6ea3621568","Point","","0","","B","","","U402Z2P","Na Blanici","","","0","P","Feature"
"stops.geometry_0ab5407640a25e230df4c900406f84a0","Point","","0","","A","","","U4030Z1","Křivoklát,škola","","","0","6","Feature"
"stops.geometry_021537618a9c77085b79ac630df48f80","Point","","0","","B","","","U4030Z2","Křivoklát,škola","","","0","6","Feature"
"stops.geometry_fc3e571a7a8d36d2c22ea1df75ad372d","Point","","0","","A","","","U4032Z1","Dobrovice,Švermovy sady","","","0","6","Feature"
"stops.geometry_79e903de656b00448914382652cf451c","Point","","0","","B","","","U4032Z2","Dobrovice,Švermovy sady","","","0","6","Feature"
"stops.geometry_814231324ebf1eb08a4b8d7418326936","Point","","0","","A","","","U4033Z1","Vinařice,Vrbičky","","","0","6","Feature"
"stops.geometry_e06e0a77037f9c95413a0903edaa51f5","Point","","0","","B","","","U4033Z2","Vinařice,Vrbičky","","","0","6","Feature"
"stops.geometry_40bf3f8c80cdc1337db6251eacf305bf","Point","","0","","A","","","U4034Z1","Vinařice,u kovárny","","","0","6","Feature"
"stops.geometry_d5fd42593c123cdbc7e19ae223baa3ad","Point","","0","","B","","","U4034Z2","Vinařice,u kovárny","","","0","6","Feature"
"stops.geometry_d6dd919e3ee2be2433fccc792c2b7c40","Point","","0","","A","","","U4036Z1","Dobrovice,Chloumek","","","0","6","Feature"
"stops.geometry_267773f63c115fb4eb3b6e633c9f3e82","Point","","0","","A","","","U403Z1P","Na Groši","","","1","P","Feature"
"stops.geometry_594a51b46aa837e61e19f087cce22e6b","Point","","0","","B","","","U403Z2P","Na Groši","","","1","P","Feature"
"stops.geometry_fe2a5f099e4704e6a0314e9d94f01b06","Point","","0","","G","","","U403Z7P","Na Groši","","","0","P","Feature"
"stops.geometry_869925b9abd3ac4b45effcc649937f64","Point","","0","","H","","","U403Z8P","Na Groši","","","0","P","Feature"
"stops.geometry_6579adab7c9101ed0ac07eac74fdca7e","Point","","0","","A","","","U404Z1P","Na Homoli","","","1","P","Feature"
"stops.geometry_e3326bd8312e4f92feeeee0b0013605a","Point","","0","","B","","","U404Z2P","Na Homoli","","","1","P","Feature"
"stops.geometry_76230e2c16b73c8041bb413e8b3cd6eb","Point","","0","","C","","","U404Z3","Na Homoli","","","0","0","Feature"
"stops.geometry_3baca257cc1c3be70839a492fa34e62c","Point","","0","","C","","","U404Z3P","Na Homoli","","","0","P","Feature"
"stops.geometry_cd128558497cceb32aa73f5d5121a4db","Point","","0","","D","","","U404Z4","Na Homoli","","","0","0","Feature"
"stops.geometry_f66e3ec7d23418c9cbc953469a36647e","Point","","0","","D","","","U404Z4P","Na Homoli","","","0","P","Feature"
"stops.geometry_319528ab2f8ef3d9f77567e2688b23db","Point","","0","","A","","","U405Z1","Výstaviště Letňany","","","0","0","Feature"
"stops.geometry_9d247f5821bdb68cf63cf56deca2b19d","Point","","0","","A","","","U405Z1P","Výstaviště Letňany","","","0","P","Feature"
"stops.geometry_fd105538e5cb34b3564aa21256fbeb8b","Point","","0","","B","","","U405Z2","Výstaviště Letňany","","","0","0","Feature"
"stops.geometry_0a7a67e5ebc0b93d67c7d9fe31fdf340","Point","","0","","B","","","U405Z2P","Výstaviště Letňany","","","0","P","Feature"
"stops.geometry_50cc664402a037ad07b305cc99b5bae6","Point","","0","","A","","","U4068Z1","Mladá Boleslav,Česana","","","0","7","Feature"
"stops.geometry_e09b03b0101989a83954f0b31c9571d8","Point","","0","","A","","","U406Z1P","Na Hřebenech","","","0","P","Feature"
"stops.geometry_00f1f5643bed902e349fcf9c001881fc","Point","","0","","B","","","U406Z2P","Na Hřebenech","","","0","P","Feature"
"stops.geometry_c31ec58270f213ac8bc22b7bd27c64dc","Point","","0","","A","","","U4073Z1","Benešov,Čechova","","","0","5","Feature"
"stops.geometry_ef49958802805141891e50b2bbdffe75","Point","","0","","B","","","U4073Z2","Benešov,Čechova","","","0","5","Feature"
"stops.geometry_5baa6c45b89da0ddcfa9a71ad9ad0cf9","Point","","0","","A","","","U4074Z1","Benešov,Pivovar","","","0","5","Feature"
"stops.geometry_638d2ad2ca12670ad36832ce159b5bc4","Point","","0","","B","","","U4074Z2","Benešov,Pivovar","","","0","5","Feature"
"stops.geometry_1624573442d56119d89a93447e269e11","Point","","0","","A","","","U407Z1P","Libošovická","","","0","P","Feature"
"stops.geometry_f0eb5591694bde09fc0df980ebcb3173","Point","","0","","B","","","U407Z2P","Libošovická","","","0","P","Feature"
"stops.geometry_43e7f6e22c8923f4419079df1b3f3671","Point","","0","","1","","","U4081Z1","Ješetice,Radíč","","","0","8","Feature"
"stops.geometry_58366b7de06886c223ecffaf9b54b0ee","Point","","0","","1","","","U4082Z1","Louňovice p.Blaníkem","","","0","8","Feature"
"stops.geometry_a1232ed477684564dc2f133a24b69dd7","Point","","0","","1","","","U4085Z1","Louňovice p.Blaníkem,Olešná","","","0","8","Feature"
"stops.geometry_74db1169ee9224d57ecdb7c9ec85c59e","Point","","0","","2","","","U4085Z2","Louňovice p.Blaníkem,Olešná","","","0","8","Feature"
"stops.geometry_514b4b956526f385d5cf3f8fc625ce10","Point","","0","","1","","","U4086Z1","Louňovice p.Blaníkem,rozc.Světlá","","","0","8","Feature"
"stops.geometry_1a36a2ab34082d404bedb64aa480a143","Point","","0","","2","","","U4086Z2","Louňovice p.Blaníkem,rozc.Světlá","","","0","8","Feature"
